src,sig,local_fid,edid,apw_only_plugins,apw_full_chain,reborn_full_chain
Oscuro's_Oblivion_Overhaul.esm,LVLI,005E7B,OOOViIngBlackPearlDust,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,01B86D,OOOLootApparatusRetort100,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,024429,OOOLootArmorLight25MedDungeonVampire,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,013734,LL0NPCArmor0ZMagicHeavyGauntlets100Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,00080E,OOOViDropGolemMudHeart,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,005209,LL0NPCArmorZHeavyHelmet100Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D6D0,LL0NPCWeaponZWaraxe100Lvl20Low,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005E7D,OOOViDropLich,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,0042AF,OOOAAAANewSilvers,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,00D1F5,LL0NPCArmorZLightShieldLvl100Lvl20,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,006C56,LL0NPCArmor0MagicHeavyBoots100akmref,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,00E590,LL0NPCArmorZLightBoots50Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,02496D,LL0NPCArmorHeavyCuirass100VampZNightLvl,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,02259C,LL0NPCArmorHeavyGauntlet50WornLvl1020,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0438A3,LL1LootArmorAllMagic05Dark,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,002D61,LL0NPCWeaponZMaceBoth100Lvl20Low,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,004E45,LL0CrWeapSkeletonGuardianAyleid,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,005712,LL0NPCArmorZLightGreaves50Lvl20,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005217,LL0NPCArmorZLightShield100Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D1C3,LL0NPCWeaponZWaraxe100Lvl20Med,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,028BC2,LL0NPCArmorZWeaponBladeLvl20HighLongRaider,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,042EC9,OOOLootArmorLight100HighDungeonAyleidGlass,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01B86A,OOOLootApparatusAlembic100,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,002C55,OOOLootWeaponAyleidArrowsSpecialSpecial,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,028BC0,LL0NPCArmorZWeaponPackBluntLvl20Raider,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005204,LL0NPCArmorZHeavyCuirass100Lvl30,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,024959,LL0NPCArmorHeavyCuirass100VampZNight,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0258CA,OOOLootWeapon50HighAyleid,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,002D60,LL0NPCWeaponZMace2H100Lvl20High,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005E7E,OOOViDropMoonsugar,APW - Conflict Resolution.esp|APW Merge.esp,APW Merge.esp|APW - Conflict Resolution.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,00521A,LL0NPCWeaponZBow100Lvl20,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,00CE7C,OOOWeaponDarkBrotherhoodArrows100,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,002C5B,OOOLootWeaponArrow75Ayleid,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,041FF1,OOOLootClothingConjurer100,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0229F8,OOOLootIngredientVampire100,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,00E58F,LL0NPCArmorZWeaponPackBluntLvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,02399B,LL0NPCWeaponZMace100Lvl20Top,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005E8F,OOOViIngGarnetDust,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,0234A4,LL0NPCArmorZWeaponBladeMageMagicLvl20Top,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01BE1C,LL0NPCArmor0ZMagicLightGauntlets15Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,004E44,LL0CrWeapSkeletonAyleid,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,013737,LL0NPCArmorZLightCuirass25Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,022AB0,LL0NPCArmorHeavyHelmet50WornLvl1525,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,006F9C,LL0NPCArmorZHeavyGreaves50Lvl20,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,002AE2,AyleidQuiverMagicBlastArrows,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,022F54,OOOLootWeapon01MagicClaymore,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,002C5F,OOOLootWeaponArrow10Ayleid,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D6DA,LL0NPCWeaponZMace100Lvl20High,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01BE1D,LL0NPCarmor0ZMagicLightGreaves15Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,00743A,OOOLootWeapon50High,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,026736,AyleidStaveKing,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,000812,OOOViDropWolfLarge,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,0220AD,LL0NPCArmorHeavyBoots100WornLvl1020,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,008246,OOOLootIngredients3Rare100,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,00CE7E,OOOWeaponDarkBrotherhoodArrowsLow100,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,00B526,LL0NPCWeaponZArrow100Lvl20Lvl100,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,024964,LL0NPCArmorHeavyHelmet50VampZNight,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,004646,LL0NPCWeaponZMauler100Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,003F84,AyleidMace,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,024408,OOOLootArmorHeavy50HighDungeonVampire,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,03B5A6,LL0NPCJewelryAmazon25,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,003F88,AyleidLongsword,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,0229F4,OOOLootIngredientConjurer100,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,020325,LL0NPCWeapon0ZMagicWaraxe100Lvl20High,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,022F57,OOOLootWeapon01MagicShortSword,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01336D,OOOWeaponArcticArrowsVyka,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,00D3E1,AyleidStave,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,00CD08,LL0NPCarmor0ZMagicLightGreaves100Lvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D6C4,LL0NPCArmorZLightShield100Lvl1525,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,010EB0,LL0NPCArmorZLightHelmet25Lvl20,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,024962,LL0NPCArmorHeavyGreaves50VampZNight,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,003252,ValenArcher2030Bow,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D6CA,LL0NPCWeaponZBow100Lvl20Low,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,02440B,OOOLootArmorHeavy100HighDungeonVampire,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01EF74,LL0NPCWeapon0ZMagicWaraxe100Med,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,00569A,Xrarehood2OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,041FF4,OOOLootClothingConjurer35,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01DA4F,OOOWeaponKatana100Leveled,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,020322,LL0NPCWeapon0ZMagicBattleaxe100Lvl20High,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,002C22,LL0NPCArmor0MagicLightGauntlets100VampZNight,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D6C5,LL0NPCArmorZLightGauntlets50Lvl1525,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,020326,LL0NPCWeapon0ZMagicWarhammer100Lvl20High,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005220,LL0NPCWeaponZWaraxe100Lvl20,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005206,LL0NPCArmorZHeavyGauntlet100Lvl30,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0513A1,AyleidArrowEnch,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,0196D8,LL0NPCArmorZWeaponPackBluntMageLvl20,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0220B0,LL0NPCArmorHeavyGreaves100WornLvl1020,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,022F52,OOOLootWeapon01MagicBattleAxe,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,000816,OOOViDropGolemFleshHeart,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,02443A,OOOLoot0ArmorMagicHeavy25HighDungeonVampire,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D1CC,LL0NPCArmorZHeavyGauntlet50Lvl1525,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,004E17,ValenArrowElven100,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,019575,OOOLootArmorLight25Med,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,04389C,LL1LootArmor10AyleidDark,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0286B3,OOOAAAStock100Low,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,00171F,AyleidLootboxWeaponsNecroBoss,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005E90,OOOViIngGoldDust,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,000810,OOOViDropBearBrownLarge,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,022AAF,LL0NPCArmorHeavyHelmet100WornLvl1525,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,024443,OOOLoot0ArmorMagicLight10MedDungeonVampire,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,02259B,LL0NPCArmorHeavyGreaves50WornLvl1020,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,02496C,LL0NPCArmorHeavyShield100VampZNightLvl,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005E93,OOOViIngPlatinumDust,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D1CD,LL0NPCArmorZHeavyGreaves50Lvl1525,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,042ECA,OOOLoot0ArmorMagicLight100HighDungeonAyleidGlass,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,007F86,OOOBosmerGoodRangerHelmet30,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,000814,OOOViIngBearMeat,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,002D6A,ValenWarrior2HLeader,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D6C6,LL0NPCArmorZLightGreaves50Lvl1525,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,06EA4B,OOOViDropHellHound,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,002C6A,OOOLootWeaponAyleidBowsSpecialSpecial,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,002C11,LL0NPCArmorLightBoots100VampZNight,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0258F5,OOOLoot0ArmorMagicLight10HighDungeonAyleid,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,002C31,LL0NPCArmorLightShield50VampZNight,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,006F9E,LL0NPCArmorZHeavyShield50Lvl20,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0195A1,OOOLootWeapon10All,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01D6DC,LL0NPCWeaponZWaraxe100Lvl20High,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,01DA50,OOOWeaponScimitarLeveled100,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,020317,LL0NPCWeapon0ZMagicShortsword100Lvl20High,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0077B0,OOOWeaponProtector100,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,0229F7,OOOLootIngredientTomb100,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,0195A5,OOOLootWeapon10Med,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,042ECC,OOOLootArmorLight100HighDungeonGlass,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,LVLI,005E83,OOOViDropWraith,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,LVLI,00080C,OOOViDropGolemIronHeart,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
